entry,name,Volume,sound1,sound2,sound3,sound4,sound5,sound6,sound7,sound8,sound9,sound10,Path
392,WolfWound,0.70,mWolfWound1.ogg,mWolfWound2.ogg,mWolfwound3.ogg,mWolfWound4.ogg,,,,,,,Sound\Creature\Wolf
393,WolfWoundCritical,0.70,mWolfWoundCritical1.ogg,,,,,,,,,,Sound\Creature\Wolf
394,WolfDeath,0.70,mWolfDeath1.ogg,,,,,,,,,,Sound\Creature\Wolf
395,OgreFidget,0.70,mOgreFidget1.ogg,mOgreFidget2.ogg,,,,,,,,,sound\creature\ogre
396,OgreAggro,0.70,mOgreAggro1.ogg,,,,,,,,,,Sound\Creature\Ogre
397,OgreAttack,0.70,mOgreAttack1.ogg,mOgreAttack2.ogg,mOgreAttack3.ogg,,,,,,,,Sound\Creature\Ogre
398,OgreWound,0.70,mOgreWound1.ogg,mOgreWound2.ogg,mOgreWound3.ogg,,,,,,,,Sound\Creature\Ogre
399,OgreWoundCritical,0.70,mOgreWoundCritical1.ogg,,,,,,,,,,Sound\Creature\Ogre
400,OgreDeath,0.70,mOgreDeath1.ogg,,,,,,,,,,Sound\Creature\Ogre
402,OgreMageAggro,0.70,mOgreMageAggro1.ogg,,,,,,,,,,Sound\Creature\OgreMage
403,OgreMageAttack,0.70,mOgreMageAttack1.ogg,mOgreMageAttack2.ogg,mOgreMageAttack3.ogg,mOgreMageAttack4.ogg,,,,,,,Sound\Creature\OgreMage
404,OgreMageWound,0.70,mOgreMageWound1.ogg,mOgreMageWound2.ogg,mOgreMageWound3.ogg,,,,,,,,Sound\Creature\OgreMage
405,OgreMageWoundCritical,0.70,mOgreMageWoundCritical1.ogg,,,,,,,,,,Sound\Creature\OgreMage
406,OgreMageDeath,0.70,mOgreMageDeath1.ogg,,,,,,,,,,Sound\Creature\OgreMage
407,GhoulFidget1,0.70,mGhoulFidget1a.ogg,mGhoulFidget1b.ogg,mGhoulFidget1c.ogg,,,,,,,,Sound\Creature\Ghoul
408,GhoulFidget2,0.70,mGhoulFidget2a.ogg,mGhoulFidget2b.ogg,,,,,,,,,Sound\Creature\Ghoul
409,GhoulAggro,0.70,mGhoulAggro2.ogg,,,,,,,,,,Sound\Creature\Ghoul
410,GhoulAttack,0.70,mGhoulAttack1.ogg,mGhoulAttack2.ogg,mGhoulAttack3.ogg,mGhoulAttack4.ogg,mGhoulAttack5.ogg,,,,,,Sound\Creature\Ghoul
411,GhoulWound,0.70,mGhoulWound1.ogg,mGhoulWound2.ogg,mGhoulWound3.ogg,,,,,,,,Sound\Creature\Ghoul
412,GhoulWoundCritical,0.70,mGhoulWoundCritical1.ogg,,,,,,,,,,Sound\Creature\Ghoul
413,GhoulDeath,0.70,mGhoulDeath1.ogg,,,,,,,,,,Sound\Creature\Ghoul
414,MurlocFidget2,0.70,mMurlocFidget2a.ogg,mMurlocFidget2b.ogg,,,,,,,,,Sound\Creature\Murloc
415,MurlocFidget3,0.70,mMurlocFidget3a.ogg,,,,,,,,,,Sound\Creature\Murloc
416,MurlocAggro,0.70,mMurlocAggroOld.ogg,,,,,,,,,,Sound\Creature\Murloc
417,MurlocAttack,0.70,mMurlocAttackA.ogg,mMurlocAttackB.ogg,mMurlocAttackC.ogg,,,,,,,,Sound\Creature\Murloc
418,MurlocWound,0.70,mMurlocWoundA.ogg,mMurlocWoundB.ogg,mMurlocWoundC.ogg,,,,,,,,Sound\Creature\Murloc
419,MurlocWoundCritical,0.70,mMurlocWoundCriticalA.ogg,,,,,,,,,,Sound\Creature\Murloc
420,MurlocDeath,0.70,mMurlocDeath2a.ogg,,,,,,,,,,Sound\Creature\Murloc
421,TarantulaFidget2,0.70,mTarantulaFidget2a.ogg,mTarantulaFidget2b.ogg,mTarantulaFidget2c.ogg,,,,,,,,Sound\Creature\Tarantula
422,TarantulaAggro,0.70,mTarantulaAggroA.ogg,,,,,,,,,,Sound\Creature\Tarantula
423,TarantulaAttack,0.70,mTarantulaAttackA.ogg,mTarantulaAttackB.ogg,mTarantulaAttackC.ogg,mTarantulaAttackD.ogg,,,,,,,Sound\Creature\Tarantula
424,TarantulaWound,0.70,mTarantulaWoundA.ogg,mTarantulaWoundB.ogg,mTarantulaWoundC.ogg,mTarantulaWoundD.ogg,,,,,,,Sound\Creature\Tarantula
425,TarantulaWoundCritical,0.70,mTarantulaWoundCritical1a.ogg,,,,,,,,,,Sound\Creature\Tarantula
426,TarantulaDeath,0.70,mTarantulaDeath1a.ogg,,,,,,,,,,Sound\Creature\Tarantula
427,DragonWhelpStand,0.70,mDragonWhelpStandFidgetA.ogg,,,,,,,,,,Sound\Creature\DragonWhelp
428,DragonWhelpAggro,0.70,mDragonWhelpAggroB.ogg,,,,,,,,,,Sound\Creature\DragonWhelp
429,DragonWhelpAttack,0.70,mDragonWhelpAttackA.ogg,mDragonWhelpAttackB.ogg,mDragonWhelpAttackC.ogg,,,,,,,,Sound\Creature\DragonWhelp
430,DragonWhelpWound,0.70,mDragonWhelpWoundA.ogg,mDragonWhelpWoundB.ogg,mDragonWhelpWoundC.ogg,,,,,,,,Sound\Creature\DragonWhelp
431,DragonWhelpWoundCritical,0.70,mDragonWhelpWoundCriticalA.ogg,,,,,,,,,,Sound\Creature\DragonWhelp
432,DragonWhelpDeath,0.70,mDragonWhelpDeathA.ogg,,,,,,,,,,Sound\Creature\DragonWhelp
433,DragonWhelpWingFlap,0.90,mDragonWhelpWingFlapA.ogg,mDragonWhelpWingFlapB.ogg,mDragonWhelpWingFlapC.ogg,mDragonWhelpWingFlapD.ogg,mDragonWhelpWingFlapE.ogg,,,,,,Sound\Creature\DragonWhelp
434,DragonWhelpRunFidget,0.70,mDragonWhelpRunFidgetA.ogg,mDragonWhelpRunFidgetB.ogg,mDragonWhelpRunFidgetC.ogg,mDragonWhelpRunFidgetD.ogg,,,,,,,Sound\Creature\DragonWhelp
435,DragonWhelpWalkFidget,0.70,mDragonWhelpWalkFidgetA.ogg,,,,,,,,,,Sound\Creature\DragonWhelp
437,WorgenAggro,0.70,mWorgenAggroA.ogg,,,,,,,,,,Sound\Creature\Worgen
439,WorgenWound,0.70,mWorgenWoundA.ogg,mWorgenWoundB.ogg,mWorgenWoundC.ogg,,,,,,,,Sound\Creature\Worgen
440,WorgenWoundCritical,0.70,mWorgenWoundCriticalA.ogg,,,,,,,,,,Sound\Creature\Worgen
441,WorgenDeath,0.70,mWorgenDeathA.ogg,,,,,,,,,,Sound\Creature\Worgen
442,CarrionBirdAttack,0.70,mCarrionAttackA.ogg,mCarrionAttackB.ogg,mCarrionAttackC.ogg,mCarrionAttackD.ogg,,,,,,,sound\creature\carrion
444,CarrionBirdDeath,1.00,mCarrionDeathA.ogg,,,,,,,,,,Sound\Creature\Carrion
445,CarrionBirdWound,0.70,mCarrionWoundA.ogg,mCarrionWoundB.ogg,mCarrionWoundC.ogg,,,,,,,,sound\creature\carrion
446,CarrionBirdWoundCritical,0.70,mCarrionWoundCriticalA.ogg,,,,,,,,,,Sound\Creature\Carrion
447,CarrionBirdAggro,0.70,mCarrionAggroA.ogg,,,,,,,,,,Sound\Creature\Carrion
448,HydraAttack,1.00,mHydraAttackA.ogg,mHydraAttackB.ogg,mHydraAttackC.ogg,,,,,,,,Sound\Creature\Hydra
449,HydraDeath,1.00,mHydraDeathA.ogg,,,,,,,,,,Sound\Creature\Hydra
450,HydraWound,1.00,mHydraWoundA.ogg,mHydraWoundB.ogg,mHydraWoundC.ogg,,,,,,,,Sound\Creature\Hydra
451,HydraWoundCritical,1.00,mHydraWoundCriticalA.ogg,,,,,,,,,,Sound\Creature\Hydra
452,HydraStand,1.00,mHydraStand2A.ogg,,,,,,,,,,Sound\Creature\Hydra
453,MON_Hydra_SpellCast1,0.70,mHydraSpellCast1A.ogg,mHydraSpellCast1B.ogg,,,,,,,,,sound\creature\hydra
454,MON_Hydra_SpellCast2,0.70,mHydraSpellCast2A.ogg,mHydraSpellCast2B.ogg,,,,,,,,,sound\creature\hydra
455,HydraAggro,1.00,mHydraAggroA.ogg,,,,,,,,,,Sound\Creature\Hydra
456,BogBeastAttack,0.90,mBogBeastAttack1A.ogg,mBogBeastAttack1B.ogg,mBogBeastAttack2A.ogg,mBogBeastAttack2B.ogg,,,,,,,Sound\Creature\BogBeast
458,BogBeastDeath,1.00,mBogBeastDeathA.ogg,,,,,,,,,,Sound\Creature\BogBeast
459,BogBeastWound,0.90,mBogBeastWoundA.ogg,mBogBeastWoundB.ogg,mBogBeastWoundC.ogg,,,,,,,,Sound\Creature\BogBeast
460,BogBeastWoundCritical,0.90,mBogBeastWoundCriticalA.ogg,,,,,,,,,,Sound\Creature\BogBeast
462,BogBeastAggro,0.90,mBogBeastAggroA.ogg,,,,,,,,,,Sound\Creature\BogBeast
463,InfernalAttack,1.00,mInfernalAttack1A.ogg,mInfernalAttack1B.ogg,mInfernalAttack2A.ogg,mInfernalAttack2B.ogg,,,,,,,Sound\Creature\Infernal
464,InfernalDeath,1.00,mInfernalDeathA.ogg,,,,,,,,,,Sound\Creature\Infernal
465,InfernalWound,1.00,mInfernalWoundA.ogg,mInfernalWoundB.ogg,mInfernalWoundC.ogg,,,,,,,,Sound\Creature\Infernal
466,InfernalAggro,1.00,mInfernalAggroA.ogg,,,,,,,,,,Sound\Creature\Infernal
467,StoneGolemAttack,0.70,mStoneGolemAttack1A.ogg,mStoneGolemAttack1B.ogg,mStoneGolemAttack2A.ogg,mStoneGolemAttack2B.ogg,,,,,,,Sound\Creature\StoneGolem
468,StoneGolemDeath,0.70,mStoneGolemDeathA.ogg,,,,,,,,,,Sound\Creature\StoneGolem
469,StoneGolemWound,0.70,mStoneGolemWoundA.ogg,mStoneGolemWoundB.ogg,mStoneGolemWoundC.ogg,,,,,,,,Sound\Creature\StoneGolem
470,StoneGolemWoundCritical,0.70,mStoneGolemWoundCriticalA.ogg,,,,,,,,,,Sound\Creature\StoneGolem
471,StoneGolemStand2,0.70,mStoneGolemStand2A.ogg,,,,,,,,,,Sound\Creature\StoneGolem
472,StoneGolemAggro,0.70,mStoneGolemAggroA.ogg,,,,,,,,,,Sound\Creature\StoneGolem
473,BearAttack,0.70,mBearAttackA.ogg,mBearAttackB.ogg,mBearAttackD.ogg,,,,,,,,Sound\Creature\Bear
474,BearAttackCritical,0.70,mBearAttackCriticalA.ogg,,,,,,,,,,Sound\Creature\Bear
475,BearDeath,0.70,mBearDeathA.ogg,,,,,,,,,,Sound\Creature\Bear
476,BearWound,0.70,mBearWoundA.ogg,mBearWoundB.ogg,mBearWoundC.ogg,,,,,,,,Sound\Creature\Bear
477,BearWoundCritical,0.70,mBearWoundCriticalA.ogg,,,,,,,,,,Sound\Creature\Bear
478,BearAggro,0.70,mBearAggroA.ogg,,,,,,,,,,Sound\Creature\Bear
515,Twain Test 2,0.70,mBogBeastAggroA.ogg,,,,,,,,,,Sound\Creature\BogBeast
516,Twain Test,0.70,mWildBoarWound3.ogg,,,,,,,,,,Sound\Creature\Boar
545,SeaGiantAttack,1.00,mSeaGiantAttackA.ogg,mSeaGiantAttackB.ogg,mSeaGiantAttackC.ogg,mSeaGiantAttackD.ogg,,,,,,,Sound\Creature\SeaGiant
547,SeaGiantWound,1.00,mSeaGiantWoundA.ogg,mSeaGiantWoundB.ogg,mSeaGiantWoundC.ogg,,,,,,,,Sound\Creature\SeaGiant
548,SeaGiantWoundCritical,1.00,mSeaGiantWoundCriticalA.ogg,,,,,,,,,,Sound\Creature\SeaGiant
549,SeaGiantDeath,1.00,mSeaGiantDeathA.ogg,,,,,,,,,,Sound\Creature\SeaGiant
550,SeaGiantAggro,0.70,mSeaGiantAggroA.ogg,,,,,,,,,,Sound\Creature\SeaGiant
553,SeaGiantFidget2,1.00,mSeaGiantFidget2a.ogg,,,,,,,,,,Sound\Creature\SeaGiant
556,WorgenFidget2a,0.70,mWorgenFidget2a.ogg,,,,,,,,,,Sound\Creature\Worgen
557,WorgenFidget3a,0.70,mWorgenFidget3a.ogg,,,,,,,,,,Sound\Creature\Worgen
558,WorgenAttack,0.70,mWorgenAttackA.ogg,mWorgenAttackB.ogg,mWorgenAttackC.ogg,mWorgenAttackD.ogg,,,,,,,Sound\Creature\Worgen
560,CharacterMediumLargeDirt,0.50,mFootMediumLargeDirtA.ogg,mFootMediumLargeDirtB.ogg,mFootMediumLargeDirtC.ogg,mFootMediumLargeDirtD.ogg,mFootMediumLargeDirtE.ogg,mFootMediumLargeDirtF.ogg,mFootMediumLargeDirtG.ogg,mFootMediumLargeDirtH.ogg,mFootMediumLargeDirtI.ogg,,Sound\Character\Footsteps
562,CharacterMediumLargeGrass,0.70,mFootMediumLargeGrassA.ogg,mFootMediumLargeGrassB.ogg,mFootMediumLargeGrassC.ogg,mFootMediumLargeGrassD.ogg,mFootMediumLargeGrassE.ogg,,,,,,Sound\Character\Footsteps
563,CharacterMediumLargeSnow,0.70,mFootMediumLargeSnowA.ogg,mFootMediumLargeSnowB.ogg,mFootMediumLargeSnowC.ogg,mFootMediumLargeSnowD.ogg,mFootMediumLargeSnowE.ogg,,,,,,Sound\Character\Footsteps
564,CharacterMediumLargeStone,0.80,mFootMediumLargeStoneA.ogg,mFootMediumLargeStoneB.ogg,mFootMediumLargeStoneC.ogg,mFootMediumLargeStoneD.ogg,mFootMediumLargeStoneE.ogg,mFootMediumLargeStoneF.ogg,mFootMediumLargeStoneG.ogg,mFootMediumLargeStoneH.ogg,mFootMediumLargeStoneI.ogg,mFootMediumLargeStoneJ.wav,Sound\Character\Footsteps
565,BasiliskAttack,0.70,mBasiliskAttackA.ogg,mBasiliskAttackB.ogg,mBasiliskAttackC.ogg,mBasiliskSpellCastA.ogg,mBasiliskSpellCastB.ogg,,,,,,Sound\Creature\Basilisk
567,BasiliskWound,0.70,mBasiliskWoundA.ogg,mBasiliskWoundB.ogg,mBasiliskWoundC.ogg,,,,,,,,Sound\Creature\Basilisk
568,BasiliskWoundCritical,0.70,mBasiliskWoundCriticalA.ogg,,,,,,,,,,Sound\Creature\Basilisk
569,BasiliskDeath,0.70,mBasiliskDeath1A.ogg,mBasiliskDeath2A.ogg,,,,,,,,,Sound\Creature\Basilisk
570,BasiliskAggro,0.70,mBasiliskAggroA.ogg,,,,,,,,,,Sound\Creature\Basilisk
571,BasiliskStand2,0.70,mBasiliskStand2A.ogg,,,,,,,,,,Sound\Creature\Basilisk
572,BasiliskStand3,0.70,mBasiliskStand3A.ogg,,,,,,,,,,Sound\Creature\Basilisk
574,DarkHoundAttack,0.70,mDarkHoundAttackA.ogg,mDarkHoundAttackB.ogg,mDarkHoundAttackC.ogg,mDarkHoundAttackD.ogg,mDarkHoundSpellCastA.ogg,,,,,,Sound\Creature\DarkHound
576,DarkHoundWound,0.70,mDarkHoundWoundA.ogg,mDarkHoundWoundB.ogg,mDarkHoundWoundC.ogg,,,,,,,,Sound\Creature\DarkHound
577,DarkHoundWoundCritical,0.70,mDarkHoundWoundCriticalA.ogg,,,,,,,,,,Sound\Creature\DarkHound
578,DarkHoundDeath,0.70,mDarkHoundDeathA.ogg,,,,,,,,,,Sound\Creature\DarkHound
579,DarkHoundAggro,0.70,mDarkHoundAggroA.ogg,,,,,,,,,,Sound\Creature\DarkHound
580,HarpyAttack,0.70,mHarpyAttackA.ogg,mHarpyAttackB.ogg,mHarpyAttackC.ogg,mHarpySpellCastA.ogg,,,,,,,Sound\Creature\Harpy
581,HarpyWound,0.70,mHarpyWoundA.ogg,mHarpyWoundB.ogg,mHarpyWoundC.ogg,,,,,,,,Sound\Creature\Harpy
582,HarpyWoundCritical,0.70,mHarpyWoundCritical.ogg,,,,,,,,,,Sound\Creature\Harpy
583,HarpyDeath,0.70,mHarpyDeathA.ogg,,,,,,,,,,Sound\Creature\Harpy
584,HarpyAggro,0.70,mHarpyAggroA.ogg,,,,,,,,,,Sound\Creature\Harpy
586,WindSerpantAttack,0.70,mWindSerpantAttackA.ogg,mWindSerpantAttackB.ogg,mWindSerpantAttackC.ogg,mWindSerpantAttackD.ogg,mWindSerpantSpell1A.ogg,,,,,,Sound\Creature\WindSerpant
587,WindSerpantWound,0.70,mWindSerpantWoundA.ogg,mWindSerpantWoundB.ogg,mWindSerpantWoundC.ogg,,,,,,,,Sound\Creature\WindSerpant
588,WindSerpantWoundCritical,0.70,mWindSerpantWoundCriticalA.ogg,,,,,,,,,,Sound\Creature\WindSerpant
589,WindSerpantDeath,0.70,mWindSerpantDeathA.ogg,,,,,,,,,,Sound\Creature\WindSerpant
590,WindSerpantAggro,0.70,mWindSerpantAggroA.ogg,,,,,,,,,,Sound\Creature\WindSerpant
591,WindSerpantStand1,0.70,mWindSerpantStand1A.ogg,,,,,,,,,,Sound\Creature\WindSerpant
592,LostOneAttack,0.70,mLostOneAttackA.ogg,mLostOneAttackB.ogg,mLostOneAttackC.ogg,,,,,,,,Sound\Creature\LostOne
593,LostOneWound,0.70,mLostOneWoundA.ogg,mLostOneWoundB.ogg,mLostOneWoundC.ogg,,,,,,,,Sound\Creature\LostOne
594,LostOneWoundCritical,0.70,mLostOneWoundCriticalA.ogg,,,,,,,,,,Sound\Creature\LostOne
595,LostOneDeath,0.70,mLostOneDeathA.ogg,,,,,,,,,,Sound\Creature\LostOne
596,LostOneAggro,0.70,mLostOneAggroA.ogg,,,,,,,,,,Sound\Creature\LostOne
597,LostOneStand2,0.70,mLostOneStand2A.ogg,,,,,,,,,,Sound\Creature\LostOne
600,GLUECREATECHARACTERBUTTON,1.00,iCreateCharacterA.ogg,,,,,,,,,,Sound\interface
602,GLUEENTERWORLDBUTTON,1.00,iEnterWorldA.ogg,,,,,,,,,,Sound\interface
603,SPELLBOOKOPEN,0.70,iAbilitiesOpenA.ogg,,,,,,,,,,sound\interface
604,SPELLBOOKCLOSE,0.70,iAbilitiesCloseA.ogg,,,,,,,,,,sound\interface
605,SPELLBOOKCHANGEPAGE,0.70,iAbilitiesTurnPageA.ogg,,,,,,,,,,sound\interface
616,PAPERDOLLOPEN,0.70,iEquipmentContainerOpenA.ogg,,,,,,,,,,Sound\interface
617,PAPERDOLLCLOSE,0.70,iEquipmentContainerCloseA.ogg,,,,,,,,,,Sound\interface
618,QUESTADDED,1.00,iQuestActivate.ogg,,,,,,,,,,Sound\interface
619,QUESTCOMPLETED,1.00,iQuestComplete.ogg,,,,,,,,,,Sound\interface
620,QUESTLOGOPEN,0.70,iQuestLogOpenA.ogg,,,,,,,,,,Sound\interface
621,QUESTLOGCLOSE,0.70,iQuestLogCloseA.ogg,,,,,,,,,,Sound\interface
623,GLUEGENERICBUTTONPRESS,0.70,iUIMainMenuButtonA.ogg,,,,,,,,,,Sound\interface
624,GAMEGENERICBUTTONPRESS,1.00,iUiInterfaceButtonA.ogg,,,,,,,,,,Sound\interface
639,FrenzyAttack,0.70,mFrenzyAttackA.ogg,mFrenzyAttackB.ogg,mFrenzyAttackC.ogg,,,,,,,,Sound\Creature\Frenzy
640,FrenzyWound,0.70,mFrenzyWoundA.ogg,mFrenzyWoundB.ogg,mFrenzyWoundC.ogg,,,,,,,,Sound\Creature\Frenzy
641,FrenzyDeath,0.70,mFrenzyDeathA.ogg,,,,,,,,,,Sound\Creature\Frenzy
642,FrenzyAggro,0.70,mFrenzyAggroA.ogg,,,,,,,,,,Sound\Creature\Frenzy
643,TigerAttack,0.70,mTigerAttackA.ogg,mTigerAttackB.ogg,mTigerAttackC.ogg,mTigerAttackD.ogg,,,,,,,Sound\Creature\Tiger
644,TigerWound,0.70,mTigerWoundA.ogg,mTigerWoundB.ogg,mTigerWoundC.ogg,,,,,,,,Sound\Creature\Tiger
645,TigerWoundCritical,0.70,mTigerWoundCriticalA.ogg,,,,,,,,,,Sound\Creature\Tiger
646,TigerDeath,0.70,mTigerDeathA.ogg,,,,,,,,,,Sound\Creature\Tiger
647,TigerDeath,0.70,mTigerDeathA.ogg,,,,,,,,,,Sound\Creature\Tiger
648,TigerStand2,0.70,mTigerStand2A.ogg,,,,,,,,,,Sound\Creature\Tiger
649,CharacterMediumLargeWood,0.50,mFootMediumLargeWoodA.ogg,mFootMediumLargeWoodB.ogg,mFootMediumLargeWoodC.ogg,mFootMediumLargeWoodD.ogg,mFootMediumLargeWoodE.ogg,mFootMediumLargeWoodF.ogg,mFootMediumLargeWoodG.ogg,mFootMediumLargeWoodH.ogg,,,Sound\Character\Footsteps
650,CharacterSmallDirt,0.55,mFootSmallDirtA.ogg,mFootSmallDirtB.ogg,mFootSmallDirtC.ogg,mFootSmallDirtD.ogg,mFootSmallDirtE.ogg,,,,,,Sound\Character\Footsteps
651,CharacterSmallGrass,0.75,mFootSmallGrassA.ogg,mFootSmallGrassB.ogg,mFootSmallGrassC.ogg,mFootSmallGrassD.ogg,mFootSmallGrassE.ogg,,,,,,sound\character\footsteps
652,CharacterSmallSnow,0.55,mFootSmallSnowA.ogg,mFootSmallSnowB.ogg,mFootSmallSnowC.ogg,mFootSmallSnowD.ogg,mFootSmallSnowE.ogg,,,,,,Sound\Character\Footsteps
653,CharacterSmallStone,0.55,mFootSmallStoneA.ogg,mFootSmallStoneB.ogg,mFootSmallStoneC.ogg,mFootSmallStoneD.ogg,mFootSmallStoneE.ogg,,,,,,Sound\Character\Footsteps
654,CharacterSmallWood,0.55,mFootSmallWoodA.ogg,mFootSmallWoodB.ogg,mFootSmallWoodC.ogg,mFootSmallWoodD.ogg,mFootSmallWoodE.ogg,,,,,,Sound\Character\Footsteps
655,TroglodyteAttack,0.70,mTroglodyteAggroA.ogg,mTroglodyteAttackB.ogg,mTroglodyteAttackC.ogg,,,,,,,,Sound\Creature\Troglodyte
656,TroglodyteWound,0.70,mTroglodyteWoundA.ogg,mTroglodyteWoundB.ogg,mTroglodyteWoundC.ogg,,,,,,,,Sound\Creature\Troglodyte
657,TroglodyteWoundCritical,0.70,mTroglodyteWoundCriticalA.ogg,,,,,,,,,,Sound\Creature\Troglodyte
658,TroglodyteDeath,0.70,mTroglodyteDeathA.ogg,,,,,,,,,,Sound\Creature\Troglodyte
659,TroglodyteAggro,0.70,mTroglodyteAggroA.ogg,,,,,,,,,,Sound\Creature\Troglodyte
660,TroglodyteStand2,0.70,mTroglodyteStand2A.ogg,,,,,,,,,,Sound\Creature\Troglodyte
661,AncientProtectorStep,1.00,mAncientStep1.ogg,mAncientStep2.ogg,mAncientStep3.ogg,mAncientStep4.ogg,mAncientStep5.ogg,,,,,,Sound\Creature\AncientProtector
677,INTERFACESOUND_MONEYFRAMEOPEN,0.70,iMoneyDialogOpen.ogg,,,,,,,,,,Sound\interface
678,INTERFACESOUND_MONEYFRAMECLOSE,0.70,iMoneyDialogClose.ogg,,,,,,,,,,Sound\interface
679,INTERFACESOUND_CHARWINDOWOPEN,0.70,uCharacterSheetOpen.ogg,,,,,,,,,,Sound\interface
680,INTERFACESOUND_CHARWINDOWCLOSE,0.70,uCharacterSheetClose.ogg,,,,,,,,,,Sound\interface
681,INTERFACESOUND_CHARWINDOWTAB,0.70,uCharacterSheetTab.ogg,,,,,,,,,,Sound\interface
682,INTERFACESOUND_GAMEMENUOPEN,0.70,uEscapeScreenOpen.ogg,,,,,,,,,,Sound\interface
683,INTERFACESOUND_GAMEMENUCLOSE,0.70,uEscapeScreenClose.ogg,,,,,,,,,,Sound\interface
684,INTERFACESOUND_LOSTTARGETUNIT,1.00,iDeselectTarget.ogg,,,,,,,,,,Sound\interface
685,INTERFACESOUND_BACKPACKOPEN,0.70,iEquipmentContainerOpenA.ogg,,,,,,,,,,Sound\interface
686,INTERFACESOUND_BACKPACKCLOSE,0.70,iEquipmentContainerCloseA.ogg,,,,,,,,,,Sound\interface
687,INTERFACESOUND_GAMESCROLLBUTTON,0.50,uChatScrollButton.ogg,,,,,,,,,,Sound\interface
688,INTERFACESOUND_CURSORGRABOBJECT,1.00,uSpellIconPickup.ogg,,,,,,,,,,Sound\interface
689,INTERFACESOUND_CURSORDROPOBJECT,1.00,uSpellIconDrop.ogg,,,,,,,,,,Sound\interface
691,KoboldFidget2,0.70,mKoboldFidget2a.ogg,,,,,,,,,,Sound\Creature\Kobold
694,KoboldAggro,0.70,mKoboldAggroA.ogg,,,,,,,,,,Sound\Creature\Kobold
695,KoboldFidget3,0.70,mKoboldFidget3a.ogg,,,,,,,,,,Sound\Creature\Kobold
696,SHEATHINGSHIELDSHEATHE,0.50,SheathShield.ogg,,,,,,,,,,Sound\interface
697,SHEATHINGWOODWEAPONSHEATHE,0.50,SheathWood.ogg,,,,,,,,,,Sound\interface
698,SHEATHINGMETALWEAPONSHEATHE,0.50,SheathMetal.ogg,,,,,,,,,,Sound\interface
699,SHEATHINGWOODWEAPONUNSHEATHE,0.50,UnSheathWood.ogg,,,,,,,,,,Sound\interface
700,SHEATHINGMETALWEAPONUNSHEATHE,0.50,UnsheathMetal.ogg,,,,,,,,,,Sound\interface
701,SHEATHINGSHIELDUNSHEATHE,0.50,UnsheathShield.ogg,,,,,,,,,,Sound\interface
702,SPELL_Fire_PreCastLow_Loop,0.80,PreCastFireLow.ogg,,,,,,,,,,sound\spells
703,Precast Frost Low,0.80,PreCastFrostMagicLow.ogg,,,,,,,,,,Sound\Spells
704,RaptorAttack,0.50,mRaptorAttackA.ogg,mRaptorAttackB.ogg,mRaptorAttackC.ogg,,,,,,,,Sound\Creature\Raptor
705,RaptorWound,0.50,mRaptorWoundA.ogg,mRaptorWoundB.ogg,mRaptorWoundC.ogg,,,,,,,,Sound\Creature\Raptor
706,RaptorWoundCritical,0.50,mRaptorWoundCriticalA.ogg,,,,,,,,,,Sound\Creature\Raptor
707,RaptorDeath,0.50,mRaptorDeathA.ogg,,,,,,,,,,Sound\Creature\Raptor
708,RaptorAggro,0.50,mRaptorAggroA.ogg,,,,,,,,,,Sound\Creature\Raptor
709,HippogryphAttack,0.70,mHippogryphAttackA.ogg,mHippogryphAttackB.ogg,mHippogryphAttackC.ogg,mHippogryphAttackD.ogg,,,,,,,Sound\Creature\Hippogryph
710,HippogryphWound,0.70,mHippogryphWoundA.ogg,mHippogryphWoundB.ogg,mHippogryphWoundC.ogg,,,,,,,,Sound\Creature\Hippogryph
711,HippogryphWoundCritical,0.70,mHippogryphWoundCriticalA.ogg,,,,,,,,,,Sound\Creature\Hippogryph
712,HippogryphDeath,0.70,mHippogryphDeathA.ogg,,,,,,,,,,Sound\Creature\Hippogryph
713,HippogryphAggro,0.70,mHippogryphAggroA.ogg,,,,,,,,,,Sound\Creature\Hippogryph
714,HippogryphStand2A,0.70,mHippogryphStand2A.ogg,,,,,,,,,,Sound\Creature\Hippogryph
715,SilithidWaspAttack,0.70,mSilithidWaspAttackA.ogg,mSilithidWaspAttackB.ogg,mSilithidWaspAttackC.ogg,,,,,,,,Sound\Creature\SilithidWasp
716,SilithidWaspWound,0.70,mSilithidWaspWoundA.ogg,mSilithidWaspWoundB.ogg,mSilithidWaspWoundC.ogg,,,,,,,,Sound\Creature\SilithidWasp
717,SilithidWaspWoundCritical,0.70,mSilithidWaspWoundCritical.ogg,,,,,,,,,,Sound\Creature\SilithidWasp
718,SilithidWaspDeath,0.70,mSilithidWaspDeathA.ogg,,,,,,,,,,Sound\Creature\SilithidWasp
719,SilithidWaspAggro,0.70,mSilithidWaspAggroA.ogg,,,,,,,,,,Sound\Creature\SilithidWasp
720,SilithidWaspStand2A,0.70,mSilithidWaspStand2A.ogg,,,,,,,,,,Sound\Creature\SilithidWasp
721,SlimeAttack,0.70,mSlimeAttackA.ogg,mSlimeAttackB.ogg,mSlimeAttackC.ogg,,,,,,,,Sound\Creature\Slime
722,SlimeWound,0.70,mSlimeWoundA.ogg,mSlimeWoundB.ogg,mSlimeWoundC.ogg,,,,,,,,Sound\Creature\Slime
723,SlimeDeath,0.70,mSlimeDeathA.ogg,,,,,,,,,,Sound\Creature\Slime
